delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
2,-0.97949512,99.905136,1.9966875,9.3160616,0.15575311,10.216546,0.0032758825,0.0017741494,1828.6033,688.45121,2492.6737,1128.2265,0.17528672,0.28544165,-0.0047099267,228.48769,-20.785548,177.47031,-41.648602
2,-1.040931,99.901887,2.0903422,9.4131623,0.16482805,10.493899,0.0033981257,0.0018369226,1844.9594,708.61609,2529.3697,1173.6727,0.16372044,0.29100477,-0.0044236351,232.79288,-20.823167,181.77396,-41.68146
2,-1.1020469,99.898621,2.1849378,9.5037146,0.17420621,10.771231,0.0035240544,0.0019007305,1861.3801,728.23433,2566.5329,1219.0435,0.1524149,0.29656353,-0.0041308913,237.16735,-20.70715,186.10213,-41.788914
2,-1.162747,99.895339,2.28041,9.5880698,0.18389176,11.048542,0.0036523131,0.0019661441,1877.8041,746.43231,2604.0549,1261.9201,0.14267496,0.30195748,-0.0038387497,241.52971,-20.662457,190.51924,-41.911031
2,-1.2230148,99.892042,2.3767032,9.6674275,0.19388887,11.325833,0.0037837821,0.0020326666,1893.8219,762.58516,2641.8528,1303.0665,0.13431675,0.30717042,-0.0035441189,245.93893,-20.63062,194.98332,-42.040473
2,-1.2828188,99.888732,2.4737686,9.7418695,0.20420156,11.603101,0.0039193785,0.0020998107,1906.6901,778.30692,2679.8987,1344.0017,0.12558199,0.31221907,-0.0032445299,250.39184,-20.604855,199.45034,-42.160392
2,-1.3421022,99.885408,2.571557,9.8113948,0.21483367,11.880348,0.0040593701,0.0021680725,1919.537,793.6,2718.1368,1384.7279,0.11714668,0.31724528,-0.002953406,254.60916,-20.581699,203.9711,-42.274306
2,-1.4008114,99.882072,2.6700196,9.876002,0.22578901,12.157573,0.0042056734,0.0022380118,1932.3616,808.45665,2752.8755,1425.2539,0.10826686,0.32207886,-0.002650713,258.94287,-20.561098,208.55122,-42.38543
2,-1.4589178,99.878726,2.769106,9.9354781,0.23707115,12.434774,0.0043564439,0.0023102657,1945.1825,822.87455,2786.7103,1465.5714,0.099384844,0.32683996,-0.0023489389,263.39616,-20.545843,213.00045,-42.494563
2,-1.5163907,99.875372,2.8687671,9.9904949,0.24868357,12.711953,0.0045100938,0.002385783,1957.9748,834.92479,2820.5452,1501.7699,0.092845828,0.33129904,-0.0020384671,267.87795,-20.514867,217.56799,-42.603398
2,-1.5732299,99.872015,2.9689639,10.041916,0.26062962,12.989107,0.0046661166,0.002463059,1970.7306,846.30146,2854.3302,1537.5618,0.08668896,0.33570369,-0.0017229319,272.36731,-20.467073,222.23351,-42.71523
2,-1.6293929,99.868656,3.0696611,10.08984,0.27291266,13.266237,0.0048252544,0.0025411723,1981.9812,857.21672,2888.0375,1573.0207,0.080470394,0.3399978,-0.0014041366,276.87133,-20.411909,226.91524,-42.819229
2,-1.6848704,99.8653,3.1708231,10.134108,0.28553592,13.543343,0.0049873705,0.0026200857,1991.5187,867.84806,2921.6303,1608.1676,0.074085161,0.34417915,-0.0010802678,281.37883,-20.360497,231.61386,-42.887587
2,-1.7396183,99.861948,3.2724135,10.174775,0.29850251,13.820423,0.0051514031,0.0027000874,2001.0728,878.18982,2955.0678,1643.0185,0.067893915,0.34832635,-0.00075181363,285.88568,-20.311938,236.35786,-42.897072
2,-1.7935929,99.858603,3.3743968,10.2119,0.31181556,14.097478,0.0053175259,0.0027809265,2010.632,888.23757,2986.6088,1677.5643,0.061520724,0.35235763,-0.00042406954,290.40672,-20.265586,241.09903,-42.973258
2,-1.8468358,99.855268,3.4767378,10.245687,0.32547803,14.374506,0.0054854998,0.0028627677,2020.1727,896.06384,3015.4082,1708.4827,0.056620637,0.3559898,-9.1422818e-05,294.93389,-20.212282,245.83827,-43.060537
2,-1.8993754,99.851944,3.5794073,10.27681,0.33949261,14.651508,0.0056550933,0.0029453705,2029.7012,903.62743,3043.9637,1738.5833,0.052039041,0.3595595,0.00024374807,299.46063,-20.119245,250.59558,-43.155648
2,-1.9511802,99.848636,3.6823789,10.305347,0.35386195,14.928483,0.0058261515,0.0030286265,2039.2339,911.04374,3072.2543,1768.269,0.047599388,0.36309047,0.00057970516,303.98521,-20.021342,255.36157,-43.244053
2,-2.0022317,99.845343,3.7856272,10.331293,0.36858869,15.20543,0.0059988051,0.003112422,2046.7551,918.30852,3100.2583,1797.5591,0.042885947,0.36648902,0.00091572029,308.44948,-19.945696,260.12862,-43.324624
