delta,Vy_SM,Vx_SM,Yaw,AVz,Yo,Xo,Kappa_L1,Kappa_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,AAz,Ay,Ax,Fx_L1,Fx_L2,Fx_R1,Fx_R2
-18.704198,-10.21867,104.29215,7.6252182,7.1111894,5.0745137,137.85218,0.03170388,0.038839084,-3276.0144,2000.8233,-2632.5493,1755.9233,-2.3501422,-0.088582794,-0.061104572,486.14032,-49.815428,474.93897,19.140415
-19.034769,-10.369216,104.25876,7.6896009,5.7652682,5.0853766,138.14299,0.032376256,0.040063572,-3277.622,2010.2443,-2625.3339,1750.7877,-2.3480886,-0.087700323,-0.062693637,484.3087,-50.66791,476.70066,18.86309
-19.317763,-10.494977,104.22715,7.7405292,4.420373,5.095926,138.43377,0.032934571,0.041157009,-3279.5222,2018.6944,-2619.8939,1746.1814,-2.3465525,-0.086977682,-0.064116101,482.12366,-51.593948,478.26923,18.505587
-19.552473,-10.596049,104.19745,7.7780114,3.0761912,5.1061631,138.72453,0.03337109,0.042116433,-3283.5594,2025.9642,-2618.4567,1742.039,-2.3460991,-0.086619201,-0.06540183,479.79914,-52.585192,480.12431,18.071297
-19.738311,-10.672632,104.16976,7.802049,1.7317458,5.1160887,139.01526,0.033669634,0.0429164,-3291.2463,2031.93,-2620.343,1738.3006,-2.346849,-0.086669355,-0.066567656,477.3727,-53.636613,481.95837,17.571275
-19.874814,-10.724785,104.14418,7.8126374,0.38691955,5.1257024,139.30597,0.033839242,0.043562366,-3297.965,2036.5978,-2622.5884,1734.892,-2.3474463,-0.086787268,-0.067542955,474.33636,-54.742258,483.36797,17.005235
-19.961641,-10.752535,104.12082,7.8097728,-0.95817201,5.135004,139.59665,0.033883325,0.044063185,-3303.8789,2039.9293,-2625.0302,1731.7428,-2.3477652,-0.086983291,-0.068317613,470.77953,-55.897289,484.47484,16.372172
-19.998573,-10.755914,104.09974,7.7934526,-2.3033639,5.1439926,139.88729,0.033802372,0.044414364,-3309.0336,2041.9409,-2627.5084,1728.67,-2.3477932,-0.087262947,-0.068882086,466.72008,-57.099155,485.24346,15.671815
-19.98552,-10.734956,104.08103,7.7636761,-3.648525,5.1526676,140.17791,0.03360672,0.044622157,-3313.3813,2042.7867,-2629.9361,1725.8118,-2.3476679,-0.087610807,-0.069227142,462.28933,-58.347078,485.75587,14.907128
-19.922513,-10.689687,104.06473,7.720444,-4.9935444,5.1610281,140.4685,0.033302512,0.044698365,-3316.87,2042.5298,-2632.2269,1723.1957,-2.3473153,-0.088019621,-0.06934455,457.54472,-59.638262,486.14032,14.080911
